shortcode,account,url,duration,title,published_datetime,Thumbnail,comment,like,video_play_count,video_view_count,category
CeNfkpaF_o0,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2850072996999592500_6962813839,45.372,"Ngebedain hubungan pertemanan secara profesional dan pribadi emang bagus, sih. Tapi terkadang kemampuan bergibah juga diperlukan biar nggak jadi bahan gibah itu sendiri. Betul apa betul? | Get Started

Inspirasi: @triarona (Tiktok/IG)

@charissaidan @asminurais kolaborator @narasi.ecosystem

@getstarted.narasi 

#kolaborasidinarasi #JadiPaham #GetStarted #StartWhereYouAt #Narasi",2022-05-31 12:34:48,https://instagram.fcgk37-2.fna.fbcdn.net/v/t50.2886-16/284295831_721409878908625_5304287149706628510_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bJugzZI1ckMAX8cL6lo&tn=eFLwVbSMUqQ_bHKN&edm=ACHbZRIBAAAA&vs=1271827203346850_1333304864&_nc_vs=HBksFQAYJEdKY0M4aERSM3BGVEhwQUNBSjdON2pBUG5aeEpicV9FQUFBRhUAAsgBABUAGCRHQ1FYLVJBV3BTd1B0SWNCQU9TY2twSWpQSFk1YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm6MaG1NCd%2BT8VAigCQzMsF0BGqp%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=e8b11feb8b&ccb=7-5&oe=629C418D&oh=00_AT9iinuBgOC2sN7bE1iy-bxYdUImiXTDteEwRw0q4EISoA&_nc_sid=4a9e64,249,10970,215907,112712,Reels
CeNYWwklb_0,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2850041256293548020_6962813839,41.611,"Nggak salah denger nih? Keseluruhan raw footage film Top Gun: Maverick sampe 800 jam?! Salut deh sama tim editor yang harus sortir gambar sebanyak itu! 

Btw ada fun fact lain nih yang dibocorin sutradara Joe Kosinski tentang alasan timnya memilih untuk nggak pake green screen di film ini. Biar gak kepo sampe kebawa mimpi, mending tonton video selengkapnya di www.narasi.tv atau klik link di bio!

Kalo kamu udah nonton filmnya, share di kolom komen dong review darimu! Aku tunggu~ | Narasi Creative Ecosystem

#Narrative #TopGun #Narasi #JadiPaham",2022-05-31 11:31:22,https://instagram.fcgk37-2.fna.fbcdn.net/v/t50.2886-16/284586285_320082263488790_6434882908441045616_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=IFaaOMzqHOoAX-sAM2e&edm=ACHbZRIBAAAA&vs=339246064992800_1549784005&_nc_vs=HBksFQAYJEdDMXg5aEFXT1ozMUhDTUJBSEJxM0dqcFMwMVpicV9FQUFBRhUAAsgBABUAGCRHRzhGQVJGdnQtUjBzczRFQUdDanQ2dzVqUjEzYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmroK72prB3z8VAigCQzMsF0BExDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=e8b1159c04&ccb=7-5&oe=629CDF98&oh=00_AT-UC3nSytxz57zFfZbbwmZRaoKMdA8NQEZZCO_Uis6GbA&_nc_sid=4a9e64,1,205,10936,3205,Reels
CeNRXRBFB_e,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2850010504805752798_6962813839,39.591,"Jawabannya sih gampang ‘Bagi waktu aja, kok’. Tapi pas dipraktikan kenapa sulit ya? Kamu ngerasain kaya gini? | NamanyaJugaLyfe

 #Narasi #JadiPaham #NamanyaJugaLyfe #Relationship #Pacar #TemanSejati #Sahabat  #NarasiOriginal",2022-05-31 10:31:05,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284896700_154955513706041_1690224308300199235_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=HSIiO2QNj6cAX-XEYIm&edm=ACHbZRIBAAAA&vs=5156652824380560_3051307088&_nc_vs=HBksFQAYJEdMd3RfeEE1dGxsazdvd0FBRU8xOXA0TjRuUVhicV9FQUFBRhUAAsgBABUAGCRHQTVpNHhBNWlselBZb01CQUtaSkJZcVJUcEV5YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2Bq2LlMK46T8VAigCQzMsF0BDxDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231aad42&ccb=7-5&oe=629D3DB9&oh=00_AT-szURX7u3kqeXhoQQJ4f5AcJFio4iNiDliEhF_KjU6cg&_nc_sid=4a9e64,19,1708,45067,23409,Reels
CeLHzdelKsG,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2849405511912434438_6962813839,5.411,"Moto aku dan pasanganku, menua bersama dan menggemoy bersama, hehe.
@ignyaesty | WMN by Narasi

@wmnbynarasi 
 
#BerFlowerBarengWMN #BerFlowerBareng #WMNbyNarasi #WMNtribe #Repost #Couple #Relationship #Happiness #WMNReels #ReelsWMNTribe #Family #Narasi #JadiPaham",2022-05-30 14:27:59,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284829746_822485278731707_6613044947904597983_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=csutEFLhsRkAX-MYgeB&edm=ACHbZRIBAAAA&vs=774023840641916_1641684823&_nc_vs=HBksFQAYJEdESW9faEM3TGQtR0Nfd0NBTl9QaTd0WFFjWmJicV9FQUFBRhUAAsgBABUAGCRHQ05mN3hDOVhoRkNBcGdBQUZEYU1BeG5qR0oyYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmytPnpfG75D8VAigCQzMsF0AVmZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231b0203&ccb=7-5&oe=629C6888&oh=00_AT-hd6_Ts2OfBFOwGKIhrutaXSWkpUaiHCQ9xFI-ZL_h4w&_nc_sid=4a9e64,130,9163,308768,162707,Reels
CeK-Lsol5KY,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2849363196988854936_6962813839,60.071,"Teknologi jalan tol terbaru yang bernama MLFF bakal diterapkan secara bertahap mulai akhir 2022 nih.

Gimana sih sistem kerjanya yang katanya gak perlu ngantri itu? 

Simak di video ini, deh.

| Tech It Easy

#MLFF #JalanTol #TolMLFF #TechItEasy #NarasiDaily #JadiPaham #Narasi",2022-05-30 13:04:51,https://instagram.fcgk37-2.fna.fbcdn.net/v/t50.2886-16/284133531_686586179302789_4137272712957131014_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6Jq87L0JObQAX8hjcsM&edm=ACHbZRIBAAAA&vs=1770609279970128_2339423482&_nc_vs=HBksFQAYJEdKdUk3eENGTlZOTmNuQUNBQWI1dWJxY2kybzVicV9FQUFBRhUAAsgBABUAGCRHTGN2QWhHQkFOQ0FsRVlFQUxYTlp4alZUNllIYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmyrvaut%2Bs2j8VAigCQzMsF0BOAAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231dc5c7&ccb=7-5&oe=629CA2B0&oh=00_AT-37P5h7QU4ykLlqj74lqlArHIZ5OTw4tMOjwFMFNvn5w&_nc_sid=4a9e64,76,2708,81097,48602,Reels
CeK2zDNFxzB,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2849330716911017153_6962813839,69.707,"Ada cerita menarik di balik pembuatan film Top Gun: Maverick, nih!
Ternyata ketika mengambil scene di dalam pesawat, para aktor harus shooting mandiri. Nyalain kamera sendiri, sampe benerin makeup sendiri juga.

Lho, lho kenapa ya? Tonton video selengkapnya di www.narasi.tv biar tau jawabannya🙌🏼

Coba mention di kolom komen siapa yang mau kamu ajak untuk nonton film ini bareng!

@paramountpicsid

| Narasi Creative Ecosystem

#Narrative #TopGun #Narasi #JadiPaham",2022-05-30 12:00:15,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/285007124_503933788139183_4706530953900085504_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=iykjimF9auQAX-zgx5V&tn=eFLwVbSMUqQ_bHKN&edm=ACHbZRIBAAAA&vs=739626380725633_776580765&_nc_vs=HBksFQAYJEdCVGQtQkN2cm00NlU4b0JBQUJSbUYtMzlGQkJicV9FQUFBRhUAAsgBABUAGCRHUGtwOXhEQkhpZ2RSdmtEQVBVWFJiekxxWU1vYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmtvTMh4aI%2Bz8VAigCQzMsF0BRap%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231ce318&ccb=7-5&oe=629D6D78&oh=00_AT-oOUD2FlHPsi3CESSN9yZikdiO-lWtQcCWYcx1108ErQ&_nc_sid=4a9e64,6,692,23184,11549,Reels
CeKxbQjFVyI,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2849307091738647688_6962813839,50.434,"Sebagai warga yang baru banget nginjek Jakarta, yuyur baru paham nih yang gini-ginian. Kasih tau aku dong di komen, kerjaan apa sih yang ‘Jakarta’ banget?? | Get Started 

@getstarted.narasi

#Narasi #JadiPaham #GetStarted #StartWhereYouAt",2022-05-30 11:18:20,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284565797_760906921918121_232311814443248363_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sSEx1yM8FWgAX9ylBqL&edm=ACHbZRIBAAAA&vs=1499477457175366_1866677157&_nc_vs=HBksFQAYJEdDVWg5aENwdnNseUNyUUNBT3NxQkVsZFZqa0RicV9FQUFBRhUAAsgBABUAGCRHSmF3N3hBLUpSQVNOa2dKQUVGb0ZGd1MzamdiYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm4ru%2B2PLC3z8VAigCQzMsF0BJMzMzMzMzGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231c53cb&ccb=7-5&oe=629D53BB&oh=00_AT-bo95ouOKdM7VdzIwj6VXk1Yu0spUeSg5JUICfHsNNzw&_nc_sid=4a9e64,27,1857,53655,30109,Reels
CeIqUCplOSo,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2848712859499947176_6962813839,28.886,"Namanya lidah manusia ya, gak pandang suku. Kalau pedas, ya pedas aja. Kamu yang orang Padang pernah diginiiin sama teman? | NamanyaJugaLyfe 

@riskiyasser 
@narasi.ecosystem 

#Narasi #JadiPaham #NamanyaJugaLyfe # Relationship #CintaBedaKasta  #NarasiOriginial",2022-05-29 15:32:34,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284319785_3343061832684272_3994157749174746776_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=DK_i8nohfQUAX8-3iZH&edm=ACHbZRIBAAAA&vs=3044349665877086_728351142&_nc_vs=HBksFQAYJEdDbGc4aER3MHY4OGZfQUxBSmdfYjVoUEdXNDNicV9FQUFBRhUAAsgBABUAGCRHRUFwN0JCZGdjdzVfLUFCQUdQSDN5QTVsYlpPYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm8vOg6cTm8T8VAigCQzMsF0A81T987ZFoGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c23109b23&ccb=7-5&oe=629C8F6F&oh=00_AT9Ly38_067HC15CxD0GnakW8tSyRr-7wiKMTj8ToQNuqg&_nc_sid=4a9e64,270,5451,142139,75294,Reels
CeIZW-jFTdQ,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2848638294463690576_6962813839,60.047,"Budaya mengantri adalah cerminan kita sebagai bangsa yang bermartabat. Jadinya perlu banget tuh kita lestarikan, biar nggak ada lagi ribut-ribut di jalanan. Gimana menurut kalian? | InMySotoyOpinion

#IMSO #InMySotoyOpinion #Narasi #JadiPaham",2022-05-29 13:03:34,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284920180_1059407884702664_9096855728237216351_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7D1BLOFrY54AX86d7f-&edm=ACHbZRIBAAAA&vs=841108186848103_847002585&_nc_vs=HBksFQAYJEdIU0pfeERJMDZPZWhzTURBRl9Dam00V2hqNV9icV9FQUFBRhUAAsgBABUAGCRHSnRwOVJDOFZyQnlPUGdCQUQzUHRlZ2xDSlZjYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2Btff8Oq7zz8VAigCQzMsF0BOAAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231c4412&ccb=7-5&oe=629CCF42&oh=00_AT-P9Ac7PyhgqC_ZSD03sqWsbg625c2DQZ_TdWebMDa-uA&_nc_sid=4a9e64,5,712,21629,10154,Reels
CeITJw0Fq37,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2848610998084349435_6962813839,11.634,"Aku kalo lagi dikenalin sama calon mertua dan di interview pula. 
Ada yang punya cara jitu ngadepin situasi kayak gini?

@lona26 | WMN by Narasi
@wmnbynarasi 

#BerFlowerBarengWMN #BerFlowerBareng #WMNbyNarasi #WMNtribe #CalonMertua #MenantuIdaman #SoftSkill #WMNReels #ReelsWMNTribe #Repost #Narasi #JadiPaham",2022-05-29 12:09:22,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284793179_1147867615779176_8596244681969281612_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=5wUEk0_KLoIAX8H2muf&edm=ACHbZRIBAAAA&vs=5527641573953209_1713273310&_nc_vs=HBksFQAYJEdGdVpfUkJvMlh6Ql9oTUVBRXlxSGstXy1rdDNicV9FQUFBRhUAAsgBABUAGCRHTHRYOGhCbm00Yk81dTRFQUFVMEhKWXR3eE5OYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmhMW1iJ23ukAVAigCQzMsF0AnIcrAgxJvGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231ef8a2&ccb=7-5&oe=629CBAD5&oh=00_AT_eODOINvvhU0oJNQ9eozNOdeJCc-upn-Tldx_lR-qqeg&_nc_sid=4a9e64,85,3894,126921,65047,Reels
CeIIhXYlzX-,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2848564241535284734_6962813839,24.962,"Mumpung weekend jangan yang serius-serius ah. Nih 3 kegiatan yang bikin weekend kamu bikin tambah………. (isi sendiri)😵‍💫 | Get Started

@getstarted.narasi 

#JadiPaham #StartWhereYouAt #GetStarted #Narasi #GetTheHacked",2022-05-29 10:36:29,https://instagram.fcgk37-2.fna.fbcdn.net/v/t50.2886-16/284574198_1487687325066366_7142594284025243028_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=LkIFXLONHTQAX_b6IZc&edm=ACHbZRIBAAAA&vs=530071125249873_53382537&_nc_vs=HBksFQAYJEdQWkI5aEJfSkl3eUMwa0ZBSlJsRDRLb2x4OWpicV9FQUFBRhUAAsgBABUAGCRHQXhhOXhESUtxTTM0OVVDQURQOS1oN3A3ZFU3YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm7qSu78Wv5z8VAigCQzMsF0A45mZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231699a4&ccb=7-5&oe=629CF221&oh=00_AT8cmYAFcX9RHl5RSOoWrZG3eg23SKRq_3wqqgGDDbkU5Q&_nc_sid=4a9e64,36,1676,46803,24889,Reels
CeGWmrRlz9A,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2848063229187800896_6962813839,5.666,"Mending stop ngomongin orang aja yuk biar enggak kayak gini!😭 | Narasi

#JadiPaham #Narasi",2022-05-28 18:00:59,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/283668373_702165994414763_380756148333626271_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQwNi5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=esZdCH1z4-kAX-y2wEl&edm=ACHbZRIBAAAA&vs=354536380111050_3293860202&_nc_vs=HBksFQAYJEdKVnY2QkNyb3F2Q25YNENBSi1EZUJlenQwZ0ZicV9FQUFBRhUAAsgBABUAGCRHRFQxOEJDSFVHQ0FHWWNBQUpEcExUZGp4QllVYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmrNvkxNST1T8VAigCQzMsF0AWiDEm6XjVGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231de956&ccb=7-5&oe=629D82D9&oh=00_AT_XEd1ZN6BxGTsuZEDZgK2CidDXffX6FWuojge_jhejow&_nc_sid=4a9e64,9,1657,75446,38608,Reels
CeGFq26FALp,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2847988749765444329_6962813839,60.071,"Siapa di sini yang suka insecure liat teman udah pada sukses? Simak nih jalan ninja @semakindidevan untuk sukses juga seperti teman-temannya. Emang bisa? 

Saksikan selengkapnya episode “Kantor Pindah-Pindah, Cari yang Nyaman atau Lo yang Insecure?” hanya di YouTube Narasi | InMySotoyOpinion

#IMSO #InMySotoyOpinion #Narasi #JadiPaham",2022-05-28 15:36:58,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284476199_5450732801624717_796731803210469740_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dTNfBPGbTzQAX-zeSdG&edm=ACHbZRIBAAAA&vs=1733564626990497_1824921783&_nc_vs=HBksFQAYJEdDZkQ5QkNOQ21pZ2FWMFRBR3pSblk5YWp3NExicV9FQUFBRhUAAsgBABUAGCRHT2loNmhEdE9wMFFac2dEQUwyZ0luaFN2c3gxYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2BPPareP%2Fzj8VAigCQzMsF0BOAAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c231487de&ccb=7-5&oe=629CA853&oh=00_AT8fxuLzdNNsUaAjs8FZjBJadEze5wzP7iWfj8IvohxwPA&_nc_sid=4a9e64,33,1279,30888,12724,Reels
CeGAAfgFsiF,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2847963848182777989_6962813839,58.12,"Peran anak dalam kehidupan orang tua sangatlah penting. Selain menjadi generasi penerus, juga sebagai pengingat password pesbuk😂
ib: mellacarli

Kolaborator : @charissaidan @narasi.ecosystem

#JadiPaham #GetStarted #StartWhereYouAt #Narasi #GSReels #kolaborasidinarasi",2022-05-28 14:43:27,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/285052478_571626627861731_6857873055214594494_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=n7Z3r3LHeAcAX9k7lf3&edm=ACHbZRIBAAAA&vs=1058893118069026_3437308535&_nc_vs=HBksFQAYJEdENk8tUkRqREJreTVBY0NBTDdweVlvMUR5eGZicV9FQUFBRhUAAsgBABUAGCRHUDVMOXhDUFFpOHlnblFBQUFZN3p1N1RNU1YtYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2FNTL5KGk1T8VAigCQzMsF0BNCHKwIMScGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2c23154578&ccb=7-5&oe=629D4253&oh=00_AT96A9IpWFOyB_li7S7NQKTHzvIbzoLuXyJcrXq6vhpqCg&_nc_sid=4a9e64,294,8776,146223,76654,Reels
CeNRXRBFB_e,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2850010504805752798_6962813839,39.591,"Jawabannya sih gampang ‘Bagi waktu aja, kok’. Tapi pas dipraktikan kenapa sulit ya? Kamu ngerasain kaya gini? | NamanyaJugaLyfe

 #Narasi #JadiPaham #NamanyaJugaLyfe #Relationship #Pacar #TemanSejati #Sahabat  #NarasiOriginal",2022-05-31 10:31:05,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284896700_154955513706041_1690224308300199235_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=HSIiO2QNj6cAX-XEYIm&edm=ACHbZRIBAAAA&vs=5156652824380560_3051307088&_nc_vs=HBksFQAYJEdMd3RfeEE1dGxsazdvd0FBRU8xOXA0TjRuUVhicV9FQUFBRhUAAsgBABUAGCRHQTVpNHhBNWlselBZb01CQUtaSkJZcVJUcEV5YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2Bq2LlMK46T8VAigCQzMsF0BDxDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c17950655e&ccb=7-5&oe=629D3DB9&oh=00_AT-szURX7u3kqeXhoQQJ4f5AcJFio4iNiDliEhF_KjU6cg&_nc_sid=4a9e64,19,1708,45067,23409,Reels
CeLHzdelKsG,narasi.tv,https://www.instagram.com/reel/narasi.tv/video/2849405511912434438_6962813839,5.411,"Moto aku dan pasanganku, menua bersama dan menggemoy bersama, hehe.
@ignyaesty | WMN by Narasi

@wmnbynarasi 
 
#BerFlowerBarengWMN #BerFlowerBareng #WMNbyNarasi #WMNtribe #Repost #Couple #Relationship #Happiness #WMNReels #ReelsWMNTribe #Family #Narasi #JadiPaham",2022-05-30 14:27:59,https://instagram.fcgk37-1.fna.fbcdn.net/v/t50.2886-16/284829746_822485278731707_6613044947904597983_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fcgk37-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=csutEFLhsRkAX-MYgeB&edm=ACHbZRIBAAAA&vs=774023840641916_1641684823&_nc_vs=HBksFQAYJEdESW9faEM3TGQtR0Nfd0NBTl9QaTd0WFFjWmJicV9FQUFBRhUAAsgBABUAGCRHQ05mN3hDOVhoRkNBcGdBQUZEYU1BeG5qR0oyYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmytPnpfG75D8VAigCQzMsF0AVmZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c17957b87b&ccb=7-5&oe=629C6888&oh=00_AT-hd6_Ts2OfBFOwGKIhrutaXSWkpUaiHCQ9xFI-ZL_h4w&_nc_sid=4a9e64,130,9163,308768,162707,Reels
